0.2894853;2.356808;0.4081321;-0.3671365;-0.7157695;0.2872085;0.5199963;0.2268727;2.382759;0.4316325;-0.07980132;0.5397725;-0.7121869;-0.4416642;0.211145;2.397057;0.4471846;-0.2650008;0.4844107;-0.5187993;-0.6526624;0.2109955;2.405315;0.4650064;-0.2650008;0.4844107;-0.5187993;-0.6526624;0.2442974;2.42326;0.4495232;0.2350037;0.7980337;-0.253015;-0.4938613;0.2311771;2.443672;0.4713818;0.09171103;0.8265233;-0.1624024;-0.5311059;0.2235149;2.449596;0.4868906;0.01577829;0.8311272;-0.1130569;-0.5442394;0.2178373;2.451679;0.4994574;0.01577829;0.8311272;-0.1130569;-0.5442394;0.2626764;2.425339;0.4543688;0.2444955;0.7966918;-0.1215698;-0.5391892;0.2517204;2.444416;0.4836718;0.05438331;0.8312507;0.006123602;-0.5531976;0.2434788;2.44622;0.5035264;0.07945229;-0.8289908;-0.09466738;0.5454356;0.2373754;2.442566;0.5173592;0.07945229;-0.8289908;-0.09466738;0.5454356;0.2811903;2.420853;0.4581123;0.2844173;0.7797552;-0.0767749;-0.5524439;0.2734525;2.438797;0.4858904;0.107925;0.8218838;0.04594845;-0.5574476;0.2659948;2.441448;0.5053366;0.003918424;-0.8282933;-0.1208083;0.5471018;0.259452;2.439186;0.5200965;0.003918424;-0.8282933;-0.1208083;0.5471018;0.2975312;2.413391;0.4622977;0.2901459;0.7797212;0.04693915;-0.5528536;0.2915671;2.424232;0.4863711;0.02055061;-0.8304453;-0.249724;0.4975703;0.284029;2.420006;0.4985773;0.3055933;-0.7718109;-0.4057249;0.3825023;0.2770773;2.409561;0.5031503;0.3055933;-0.7718109;-0.4057249;0.3825023;
0.2891112;2.357887;0.4080737;-0.3652693;-0.7163345;0.2907195;0.5185803;0.2262337;2.383034;0.4318026;-0.09268574;0.5385774;-0.711091;-0.4423725;0.2106561;2.396973;0.447825;-0.2818156;0.4765147;-0.5108556;-0.6576782;0.211126;2.404896;0.465793;-0.2818156;0.4765147;-0.5108556;-0.6576782;0.2435165;2.424171;0.4492636;0.2341539;0.7983897;-0.2582763;-0.4909574;0.2301726;2.444679;0.4709332;0.08280532;0.8274221;-0.162845;-0.5310345;0.2224418;2.450356;0.4865271;0.002386212;0.831166;-0.1105805;-0.5449125;0.2167708;2.452095;0.4991682;0.002386212;0.831166;-0.1105805;-0.5449125;0.2618846;2.426411;0.4540767;0.2431856;0.7994617;-0.1285876;-0.5340293;0.2504695;2.445702;0.4830899;0.04901282;0.8341567;0.0001957119;-0.549346;0.2420152;2.44746;0.5028747;0.08819858;-0.8309036;-0.09012231;0.5419397;0.2358344;2.443657;0.5166469;0.08819858;-0.8309036;-0.09012231;0.5419397;0.2804341;2.422081;0.4578277;0.2818438;0.7825642;-0.08220088;-0.5489995;0.2723334;2.44014;0.4854585;0.09660317;0.8250765;0.04539338;-0.5548479;0.2646497;2.442432;0.5048843;0.01928107;-0.8298671;-0.1223222;0.5440463;0.2580034;2.439739;0.5195426;0.01928107;-0.8298671;-0.1223222;0.5440463;0.2968459;2.414753;0.4620097;0.2869743;0.7844853;0.04048207;-0.5482607;0.2905136;2.425732;0.485905;0.02097194;-0.8332716;-0.2397362;0.4977404;0.2829939;2.421646;0.4981403;0.3036139;-0.775287;-0.3946317;0.3886065;0.2761494;2.411285;0.502977;0.3036139;-0.775287;-0.3946317;0.3886065;
0.2885446;2.358444;0.4070286;-0.366532;-0.7168462;0.2914606;0.5165623;0.2256036;2.383209;0.4311631;-0.1019408;0.5397241;-0.7087855;-0.4426391;0.2101325;2.396839;0.4475551;0.2908295;-0.4745092;0.5086958;0.6568775;0.2107639;2.404545;0.4656141;0.2908295;-0.4745092;0.5086958;0.6568775;0.2428107;2.424816;0.4478729;0.2407978;0.7973812;-0.2630663;-0.4868223;0.2294027;2.445747;0.4691167;0.07553476;0.8287703;-0.1591416;-0.5311387;0.2216281;2.451141;0.484805;-0.01492319;0.8315113;-0.1003256;-0.5461698;0.2159972;2.452328;0.4975393;-0.01492319;0.8315113;-0.1003256;-0.5461698;0.261161;2.42709;0.4527388;0.2434412;0.8020576;-0.1309825;-0.5294185;0.2493875;2.446507;0.4815566;0.03503754;0.8371108;0.005851865;-0.5458791;0.2407103;2.447636;0.5013133;0.112083;-0.8300617;-0.1013604;0.5368065;0.2344988;2.443039;0.5148481;0.112083;-0.8300617;-0.1013604;0.5368065;0.2796974;2.422779;0.4565754;0.282041;0.7843983;-0.08346529;-0.5460821;0.2713823;2.440926;0.4841097;0.08531503;0.827746;0.05108657;-0.5522211;0.2634834;2.442711;0.5035217;0.03848302;-0.830381;-0.1325625;0.5398276;0.256718;2.439331;0.5179981;0.03848302;-0.830381;-0.1325625;0.5398276;0.2961037;2.415462;0.4608316;0.2899703;0.7868301;0.03558107;-0.5436448;0.2895955;2.426754;0.4845181;0.01814647;-0.835835;-0.2333433;0.49659;0.2820449;2.422844;0.4967759;0.2971525;-0.7799676;-0.3857572;0.3931191;0.2751969;2.412632;0.5018886;0.2971525;-0.7799676;-0.3857572;0.3931191;
0.2881378;2.358292;0.4054233;-0.3697996;-0.7169738;0.2918203;0.5138462;0.2252323;2.383278;0.429633;-0.1066324;0.5392444;-0.7042906;-0.4492435;0.2101239;2.396919;0.4463503;0.2961706;-0.4705437;0.4992357;0.6645567;0.2112771;2.40448;0.4644442;0.2961706;-0.4705437;0.4992357;0.6645567;0.2423081;2.425034;0.4455888;0.2485541;0.7943495;-0.26456;-0.4870708;0.2291612;2.446377;0.466596;0.06051165;0.8284826;-0.1448281;-0.5375687;0.2215596;2.451069;0.4826016;-0.04247186;0.8284642;-0.0768685;-0.5531138;0.2161833;2.451275;0.4955065;-0.04247186;0.8284642;-0.0768685;-0.5531138;0.2606403;2.427292;0.4505472;0.2460501;0.8041039;-0.1329589;-0.5245935;0.2485831;2.446934;0.4791091;0.00822632;0.8400906;0.02156147;-0.5419555;0.2396647;2.446728;0.498807;0.1492101;-0.8262398;-0.1226465;0.5291714;0.2334972;2.440857;0.511875;0.1492101;-0.8262398;-0.1226465;0.5291714;0.2791436;2.422955;0.4545179;0.2808031;0.7879409;-0.08253179;-0.5417448;0.2704557;2.441055;0.4819907;0.05039213;0.8332155;0.07260785;-0.5458394;0.2620531;2.441154;0.5012981;0.0949689;-0.8282768;-0.1662418;0.5265951;0.2550643;2.435719;0.5150473;0.0949689;-0.8282768;-0.1662418;0.5265951;0.2955148;2.415615;0.458908;0.2913753;0.7918972;0.03188668;-0.5357076;0.2885861;2.42717;0.482353;0.0393769;-0.8396107;-0.2392906;0.4860488;0.2807583;2.422714;0.4942547;0.3200636;-0.7754455;-0.3884059;0.3812934;0.2740401;2.412155;0.49882;0.3200636;-0.7754455;-0.3884059;0.3812934;
0.2874581;2.358665;0.4041745;-0.3729103;-0.7169101;0.2931573;0.5109174;0.2243623;2.383717;0.4278561;-0.1091253;0.5373894;-0.7029961;-0.4528807;0.2094607;2.397392;0.4447113;0.3040607;-0.4638828;0.4875201;0.6743028;0.2113117;2.404762;0.4628151;0.3040607;-0.4638828;0.4875201;0.6743028;0.2415188;2.425781;0.4436025;0.2525816;0.7918208;-0.2643152;-0.4892445;0.2286431;2.447323;0.4645754;0.04412759;0.8279649;-0.1302246;-0.5436622;0.221219;2.451256;0.4808689;-0.06733645;0.8250389;-0.05579618;-0.5582685;0.2160786;2.450573;0.4938552;-0.06733645;0.8250389;-0.05579618;-0.5582685;0.2598329;2.428043;0.4486459;0.2480319;0.8054326;-0.1348131;-0.5211373;0.2475806;2.447868;0.4770056;-0.02050347;0.8412949;0.03838107;-0.5388222;0.2385265;2.446228;0.4965856;0.1888919;-0.8192783;-0.1456482;0.5214303;0.2325208;2.43903;0.5090598;0.1888919;-0.8192783;-0.1456482;0.5214303;0.2783098;2.423714;0.4527445;0.2807137;0.7905339;-0.08306354;-0.5379187;0.2693336;2.441864;0.4801084;-0.01564968;-0.8365922;-0.09307063;0.5396356;0.2605428;2.440296;0.4991997;0.1458512;-0.8227022;-0.1952132;0.5135955;0.2535065;2.433086;0.5120993;0.1458512;-0.8227022;-0.1952132;0.5135955;0.2946617;2.416382;0.457265;0.2890862;0.7979906;0.02997647;-0.5279599;0.287213;2.428005;0.4805261;0.06940265;-0.8416811;-0.2492371;0.4739591;0.2791299;2.422729;0.4919279;0.3508866;-0.766152;-0.3942213;0.3667142;0.2726685;2.411709;0.49573;0.3508866;-0.766152;-0.3942213;0.3667142;
0.285996;2.359627;0.4029045;-0.3727773;-0.7165738;0.2976232;0.5089004;0.2226307;2.383949;0.4267362;-0.1219378;0.5349597;-0.7028515;-0.4527134;0.2078814;2.397263;0.4439967;0.3215745;-0.4543283;0.4794286;0.6784719;0.2103833;2.404297;0.4621484;0.3215745;-0.4543283;0.4794286;0.6784719;0.2397443;2.426807;0.441843;0.2477506;0.7908468;-0.263958;-0.4934647;0.2269799;2.448147;0.4630956;0.01981398;0.8267654;-0.1159781;-0.5501052;0.2197539;2.451088;0.4796943;-0.0973097;0.8200757;-0.03680742;-0.5627187;0.2148888;2.449436;0.4927061;-0.0973097;0.8200757;-0.03680742;-0.5627187;0.2580513;2.429199;0.4468725;0.2437218;0.8061687;-0.136426;-0.5216129;0.2456792;2.448849;0.4753037;0.04338402;-0.8394782;-0.04908839;0.5394301;0.2367136;2.446125;0.4948122;0.2165774;-0.811223;-0.1597759;0.5191181;0.2309809;2.438049;0.50688;0.2165774;-0.811223;-0.1597759;0.5191181;0.2765555;2.424995;0.4509901;0.2771616;0.7918525;-0.08517106;-0.5374917;0.2674143;2.443054;0.478356;0.003708571;-0.8362797;-0.1011825;0.5388739;0.2585788;2.440624;0.4973367;0.1646246;-0.818489;-0.2028402;0.5116941;0.2516702;2.432816;0.5099522;0.1646246;-0.818489;-0.2028402;0.5116941;0.2929634;2.417797;0.4555477;0.287085;0.8002234;0.02560821;-0.5258985;0.2853363;2.429497;0.4787071;0.08125934;-0.8411572;-0.2498903;0.4726593;0.2772723;2.423927;0.4899756;0.3514411;-0.7661655;-0.3892065;0.3714814;0.2709176;2.412899;0.4939148;0.3514411;-0.7661655;-0.3892065;0.3714814;
0.2840925;2.360458;0.4016927;-0.3723319;-0.7164474;0.3027112;0.5063972;0.2205684;2.383705;0.4264609;-0.1447074;0.5329702;-0.6988508;-0.4545441;0.206228;2.396366;0.4445351;0.3462875;-0.4428497;0.4700931;0.6804278;0.2094816;2.402901;0.4627508;0.3462875;-0.4428497;0.4700931;0.6804278;0.2374067;2.427628;0.4401022;0.2375985;0.7931768;-0.2635325;-0.4949427;0.2244106;2.448498;0.4616967;-0.01563515;0.8269201;-0.09925291;-0.5532702;0.2173018;2.450039;0.4785488;0.1436768;-0.8137965;0.01219201;0.5629777;0.2127539;2.446957;0.4914266;0.1436768;-0.8137965;0.01219201;0.5629777;0.2556955;2.430172;0.4451228;0.2331499;0.809198;-0.1356444;-0.5219586;0.2429766;2.449226;0.4738166;0.07577194;-0.8371413;-0.06355038;0.5379726;0.2341044;2.445;0.4931139;0.2580796;-0.7990316;-0.1801334;0.5123434;0.2287645;2.435673;0.5044528;0.2580796;-0.7990316;-0.1801334;0.5123434;0.2742325;2.426132;0.4492584;0.2702566;0.7941284;-0.08574598;-0.5375589;0.264843;2.443871;0.4767288;0.01821882;-0.8356916;-0.1054212;0.5386785;0.256016;2.440838;0.4956156;0.1760331;-0.8156273;-0.2052078;0.5115218;0.2492329;2.432709;0.5080817;0.1760331;-0.8156273;-0.2052078;0.5115218;0.290708;2.419109;0.4538594;0.2747943;0.8054196;0.02813089;-0.5244009;0.2826214;2.430283;0.4771249;0.09948562;-0.8394496;-0.2543826;0.469805;0.2745742;2.424217;0.4881499;0.3579329;-0.7633134;-0.387424;0.3730142;0.2683723;2.413086;0.492042;0.3579329;-0.7633134;-0.387424;0.3730142;
0.2818411;2.360313;0.4012484;-0.3785965;-0.7165447;0.3097957;0.4972474;0.2179492;2.383018;0.4257632;-0.151567;0.5290382;-0.7030467;-0.4504127;0.2035207;2.395462;0.4439119;0.3513485;-0.4367833;0.4755489;0.6779587;0.2067807;2.402092;0.4620892;0.3513485;-0.4367833;0.4755489;0.6779587;0.2345073;2.428078;0.4376877;0.2184725;0.7999619;-0.2566905;-0.4964281;0.2210203;2.44788;0.4600347;-0.07258132;0.8254389;-0.06807074;-0.5556518;0.2141777;2.447067;0.4770905;0.2187328;-0.7987141;-0.03216803;0.5596222;0.2102764;2.441658;0.4894402;0.2187328;-0.7987141;-0.03216803;0.5596222;0.2527199;2.430767;0.4429072;0.2130218;0.8171273;-0.1276969;-0.5202098;0.2391963;2.448441;0.4721497;0.1310317;-0.8326754;-0.09151584;0.5301954;0.2304441;2.441605;0.4907836;0.3290702;-0.775177;-0.217044;0.4936652;0.2258086;2.43026;0.5005318;0.3290702;-0.775177;-0.217044;0.4936652;0.2712259;2.426891;0.4473389;0.2543899;0.8021075;-0.07796741;-0.5346313;0.2610517;2.443619;0.4751816;0.05860778;-0.8360164;-0.1261421;0.5307826;0.2519889;2.438728;0.4935888;0.232282;-0.8034942;-0.2339617;0.495686;0.2454253;2.428814;0.5048568;0.232282;-0.8034942;-0.2339617;0.495686;0.2876934;2.420067;0.4522624;0.2551944;0.8158935;0.03707917;-0.5175121;0.2786503;2.430298;0.4756309;0.1382087;-0.837573;-0.2681891;0.4554607;0.2704729;2.423187;0.4859303;0.3960983;-0.7484511;-0.3965474;0.3545102;0.2646742;2.41153;0.4888177;0.3960983;-0.7484511;-0.3965474;0.3545102;
0.2798415;2.359768;0.4014163;-0.3853331;-0.7173986;0.3202569;0.4840386;0.2155474;2.381889;0.4254329;-0.1539469;0.5225377;-0.7102315;-0.4458992;0.200947;2.394321;0.4434464;0.3486764;-0.4297651;0.4858997;0.6764823;0.2040544;2.401337;0.4614996;0.3486764;-0.4297651;0.4858997;0.6764823;0.2314057;2.428047;0.4352183;0.1915586;0.8100822;-0.2512145;-0.4939269;0.2169987;2.446388;0.4583379;0.1630403;-0.8162882;0.02276078;0.5536909;0.2108297;2.441936;0.4751801;0.3441347;-0.7578117;-0.10353;0.5445867;0.2084292;2.43298;0.485829;0.3441347;-0.7578117;-0.10353;0.5445867;0.2494984;2.431023;0.440681;0.177808;0.8310534;-0.1177287;-0.5136874;0.2344377;2.446362;0.4705764;0.2302635;-0.8169484;-0.1359679;0.5109667;0.2263346;2.435139;0.4873995;0.4480891;-0.7203387;-0.2721353;0.4541709;0.2234058;2.421074;0.493866;0.4480891;-0.7203387;-0.2721353;0.4541709;0.2679693;2.42746;0.4455086;0.2196609;0.8172028;-0.06307632;-0.5291032;0.2562545;2.441978;0.4740472;0.1467966;-0.8297877;-0.1684889;0.5113851;0.2470658;2.43317;0.4909689;0.3493704;-0.7651675;-0.2899235;0.4565125;0.2414823;2.420006;0.499137;0.3493704;-0.7651675;-0.2899235;0.4565125;0.2844426;2.420963;0.4508567;0.2198656;0.8317205;0.05113211;-0.5072335;0.2739072;2.42947;0.4743323;0.2035325;-0.8295237;-0.289368;0.4321242;0.2657617;2.420666;0.483307;0.4580601;-0.7189344;-0.4097407;0.3246954;0.2608267;2.408314;0.484529;0.4580601;-0.7189344;-0.4097407;0.3246954;
0.2791175;2.359177;0.4017743;-0.3918961;-0.7199518;0.32946;0.4685543;0.2143483;2.380714;0.424639;-0.1499348;0.5161842;-0.7194095;-0.439913;0.1994099;2.393291;0.4422572;0.3423943;-0.4233158;0.4948936;0.6772374;0.2023858;2.400749;0.4601448;0.3423943;-0.4233158;0.4948936;0.6772374;0.2294046;2.427731;0.4327567;0.1579394;0.8231143;-0.2441568;-0.4877763;0.2137906;2.444134;0.456654;0.2753041;-0.7919939;-0.03265068;0.5439557;0.2090233;2.435379;0.4723141;0.4840303;-0.6847783;-0.1822057;0.513415;0.2089631;2.423313;0.4797909;0.4840303;-0.6847783;-0.1822057;0.513415;0.2473316;2.431049;0.438543;0.1390533;0.8470367;-0.1094863;-0.5012045;0.2304026;2.443787;0.4687403;0.3423638;-0.785802;-0.1802709;0.4824986;0.2238441;2.42823;0.4826114;0.5537248;-0.653845;-0.3107133;0.4115013;0.2230838;2.412746;0.4856774;0.5537248;-0.653845;-0.3107133;0.4115013;0.2657311;2.427853;0.4438737;0.1840397;0.8335971;-0.05133185;-0.5182766;0.2522343;2.440151;0.4727491;0.2466271;-0.8133122;-0.2099989;0.4833209;0.2434974;2.427319;0.4872494;0.4665364;-0.708929;-0.3365631;0.4080302;0.2396688;2.41185;0.4916196;0.4665364;-0.708929;-0.3365631;0.4080302;0.2821689;2.421707;0.4497445;0.1807447;0.8501019;0.06222296;-0.4906998;0.2698732;2.428391;0.4729948;0.2804074;-0.8149455;-0.3073154;0.4034761;0.2621117;2.417812;0.480276;0.5262795;-0.6808606;-0.416342;0.2934595;0.2584504;2.404961;0.4797597;0.5262795;-0.6808606;-0.416342;0.2934595;
